,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
CC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HK,0,0,0,3,0,0,0,1,0,0,2,0,31,0,0,0,0,11,0,1,1,0,0,0,1,1,3,0,0,0,0,0,5,0,0,16,1,1,0,2,0,2,0,4,47,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,1,0,8,5,5,4,0,1,0,0,0,3,1,113,0,0,11,0,2,0,0,0,0,2,3,4,0,0,0,0,0,0,2,316,0,64,0,0,0,3,0,0,0,23,7,30,0,0,0,0,11,0,0,0,1,0,0,0,0,0,19,3,0,0,0,0,0,0,0,2,0,1,0,0,1,7,0,0,0,0,0,6,14,0,0,0,2,1,0,0,0,0,0,0,0,50,1,0,0,0,11,0,1,1,0,72,3,24,41,0,0,1,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,9,1,140,0,0,0,1,0,0,2,1,2,0,402,0,0,86,2,0,0,0,0,0,0,1,12,1,0,0,0,4,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0
YE,41,8,451,2,7,0,0,189,7,124,13,472,713,7,18,5,1,46,56,3,34,9,0,29,7,54,13,1,1,8,11,0,83,0,2,44279,26,43,27,304,1,127,4,348,3419,0,1,20,9,10,1,0,138,3,0,13,1,1,3,13,0,230,1131,0,1,0,2,699,7,779,8,606,135,109,50,39,700,1,5,14,389,378,313,0,0,604,0,162,18,0,41,18,219,5,27,0,23,6,25,0,0,9946,7113,3,2047,202,49,0,26,0,8,0,1972,304,78,3,0,0,2,600,0,0,0,36,0,3,13,0,0,314,138,2,216,6,34,1,26,0,8,1,20,0,4,21,15,2,6,0,0,13,3784,544,0,13,0,15,30,23,23,3,7,13,2,37,1447,15,9,6,2,4652,0,10,72,0,505,32,198,554,0,7,17,206,299,4,0,8,7,13,2,164,64,13,4,6,0,12,1,66,0,4,0,2,0,1,234,1,733,7,0,0,41,3,761,2913,14,56,32,568,0,20,476,409,22,0,1,0,0,10,284,1010,79,10,13,0,595,3,9,36,3,2,89,53,2,0,46,0,16,7,1,20
US,9766,763,6793,1585,1511,0,0,16417,2296,2670,15868,5731,49780,1873,5465,1164,59,10702,265,382,4494,1643,0,2816,912,18814,1056,430,166,1149,943,0,11101,0,1195,27186,8786,9257,3047,15709,523,40603,788,21457,22981,10,171,12403,2540,2923,175,0,14575,216,0,394,98,175,671,1750,0,1050,2958,0,1407,0,221,85767,1675,3312,1084,53610,18342,72684,15003,8677,2052,1052,1650,7032,40917,8885,44446,0,0,116988,0,35920,5964,42,2695,3550,6538,3627,6504,0,3349,748,8979,0,0,8615,5593220,769,499995,33866,15931,63,13331,0,1688,208,57676,79822,14268,363,0,195,77,68357,80,135,0,8123,801,374,3360,85,210,100367,24083,315,4437,1524,2544,358,3954,200,1126,225,4720,19,445,2105,1813,416,463,0,6,4745,6014,95404,85,1330,276,3606,7432,535,5642,438,2267,4580,319,16836,151254,8774,236,962,718,216058,0,3151,7953,160,76585,5786,25378,242338,0,1281,5139,48137,4123,742,0,2216,633,1719,707,24122,9411,3705,1060,606,0,4208,286,15052,0,2040,0,394,236,249,49755,328,89440,1545,0,814,23537,682,5447,18817,4266,13438,2875,117739,0,2130,55976,3421,4789,0,451,74,0,588,3906,102296,31773,877,3826,39,108173,1482,614,7083,114,133,20089,13812,597,0,7132,0,1525,285,105,2136
IM,2,0,3,1,0,0,0,9,0,1,0,2,10,2,1,1,0,4,4,1,2,0,0,0,0,13,0,1,1,2,0,0,3,0,0,4,2,1,2,10,0,13,0,5,7,0,0,7,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,39,0,0,0,27,1,30,2,0,0,0,0,2,26,1,20,0,0,19,0,20,1,0,0,0,2,2,0,0,3,0,7,0,0,4,1121,384,562,20,4,0,2,0,0,1,46,28,6,0,0,0,0,40,0,0,0,0,0,0,3,0,1,54,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,17,0,4,0,0,0,0,10,0,1,1,0,6,60,2,0,2,0,39,0,1,5,0,35,0,10,102,0,0,4,13,0,0,0,1,0,0,0,13,8,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,9,0,0,0,16,0,1,7,5,1,1,39,0,1,6,1,1,0,0,0,0,0,4,52,22,0,2,0,15,1,0,1,0,0,5,5,1,0,1,0,0,0,0,2
GB,1309,175,1279,626,597,0,0,4336,604,627,1383,2038,12555,771,688,290,9,3691,126,65,2051,631,0,981,479,3851,519,329,21,107,201,0,4975,0,394,15224,7206,2422,984,2992,99,14985,359,13335,10633,1,23,3822,713,973,44,0,4528,38,0,106,13,34,129,206,0,675,1681,0,166,0,51,29693,229,1088,667,15101,12588,23600,3814,2843,1695,159,1617,547,8600,3736,11298,0,0,34965,0,26891,2152,8,1156,1595,1729,1076,775,0,1472,189,874,0,0,3071,478284,724,1290670,12614,8068,14,1901,0,588,26,24732,17153,6589,55,0,57,11,32536,21,39,0,2106,581,89,1853,19,45,38952,8860,155,933,230,1542,104,663,133,304,61,885,11,170,1171,959,80,87,0,3,627,3550,38461,11,427,40,2097,2669,218,1148,139,304,455,34,4597,58472,876,89,576,209,48915,0,1415,3050,26,20536,1433,2541,52547,0,375,1351,22169,942,347,0,363,142,389,146,10959,3694,1054,488,121,0,1076,282,7531,0,152,0,170,16,84,8988,62,33953,216,0,224,6256,231,1884,9319,1088,5647,921,29366,0,544,19967,1356,1202,0,114,20,0,231,2032,36494,28877,586,1202,12,26729,224,157,2549,48,66,6566,7311,72,0,2232,0,616,65,20,1160
PT,120,17,43,3,18,0,0,295,21,41,32,1709,340,7,38,24,0,777,4,3,81,17,0,192,17,417,8,4,1,41,103,0,624,0,7,115,44,129,63,163,18,440,147,156,454,0,27,667,16,9,3,0,404,1,0,7,0,2,1,6,0,24,12,0,5,0,14,2280,13,137,2945,693,459,279,143,112,5,2,20,11,1595,206,1298,0,0,1504,0,1279,44,0,20,36,360,16,39,0,45,18,27,0,0,198,15110,1,5622,264731,2219,3,132,0,1243,58,265,966,32,9,0,3,1,2575,0,1,0,74,63,1,41,5,9,1722,303,11,140,8,11,0,33,0,16,0,83,11,1,40,23,3,12,0,0,15,47,496,0,109,0,91,85,3,53,448,158,97,0,85,7138,18,5,50,10,27330,0,213,315,4,981,97,88,1709,0,42,43,265,57,5,0,4,24,20,4,448,302,62,10,7,0,85,4,310,0,3,0,0,0,8,486,0,535,24,0,1,210,4,198,223,21,273,35,961,0,23,553,238,45,0,1,3,0,2,26,7742,391,7,88,2,1681,11,26,70,1,1,341,63,1,0,127,0,36,6,13,57
BE,36,11,24,3,10,0,0,310,13,19,31,219,1220,30,112,2,0,155,2,6,78,29,0,65,9,87,9,139,0,2,17,0,461,0,131,153,54,91,14,88,5,2479,88,166,202,0,3,42,28,22,7,0,152,0,0,9,1,3,3,8,0,48,18,0,2,0,0,1386,6,29,183,364,367,277,100,102,20,4,4,9,440,177,350,0,0,658,0,242,68,0,15,27,79,8,13,0,60,15,19,0,0,59,7298,2,3784,2707,31395,0,37,0,15,6,449,424,70,10,0,34,1,1557,0,1,0,80,29,10,54,0,2,532,193,22,25,1,13,2,33,2,35,1,22,1,33,28,77,1,0,0,0,31,38,435,0,15,2,36,56,8,16,7,32,34,1,194,14751,9,12,2,15,1777,0,98,101,0,787,32,74,970,0,12,84,251,47,2,0,10,3,9,5,423,228,106,76,5,0,17,4,508,0,1,0,14,2,0,258,0,2863,15,0,3,90,7,42,144,78,190,41,286,0,17,323,32,32,0,0,0,0,1,48,2670,423,34,13,0,897,6,14,44,1,1,133,93,0,0,64,0,12,21,0,17
GW,2,0,0,0,0,0,0,2,1,0,1,2,99,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0,5,2,1,50,2,0,0,0,0,3,1,3,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,0,23,9,10,1,1,0,0,0,11,10,1,0,0,0,0,7,0,0,0,0,0,0,1,0,1,10,3,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,1,18,0,0,0,0,23,0,0,2,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,2,0,4,0,1,42,0,0,0,0,0,0,0,0,714,2,0,1,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
PA,126,2,6,1,1,0,0,28,7,6,23,16,110,2,7,2,0,26,0,0,6,2,0,6,0,29,0,1,2,0,15,0,21,0,3,50,4,289,46,657,24,74,2,21,90,0,3,41,8,6,0,0,34,0,0,2,1,0,0,0,0,1,7,0,3,0,1,112,3,4,4,65,53,88,602,232,2,0,2,10,112,49,92,0,0,2133,0,36,13,0,2,11,7,6,36,0,4,2,12,0,0,27,10537,0,580,64,39,1,35881,0,4,0,45,1488,9,0,0,0,0,222,0,0,0,9,0,0,6,0,0,140,395,0,9,0,8,0,2,0,2,0,147,0,0,1,4,1,1,0,0,4,5,112,0,2,0,6,414,1,6,2,164,7,0,14,574,19,1,1,4,571,0,8,45,0,109,13,37,2789,0,2,3,63,3,2,0,6,6,2,1,52,21,11,7,1,0,151,0,30,0,2,0,4,1,1,2325,0,54,6,0,1,43,1,11,36,11,29,9,130,0,9,129,2,124,0,0,0,0,0,4,1828,42,0,8,0,3239,3,7,246,0,1,281,37,1,0,6,0,6,1,0,0
NF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AO,1,0,8,0,27,0,0,7,3,0,2,9,4,0,1,2,0,4,0,0,1,1,0,6,0,13,0,0,0,0,2,0,8,0,1,10,1,7,0,8,1,14,1,140,55,0,0,3,2,0,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,43,0,7,21,9,5,10,5,28,1,0,0,0,39,6,44,0,0,59,0,24,2,1,0,3,4,1,1,0,1,0,3,0,0,8,666,0,203,1030,20,3,0,0,3387,1,35,33,4,0,0,0,0,45,0,0,0,4,0,1,3,0,1,24,12,1,2,0,2,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,21,33,0,0,0,0,0,1,7,12,2,0,0,5,166,2,1,0,0,470,0,6,2,0,61,3,8,31,0,0,0,137,2,0,0,1,1,0,0,7,8,2,7,4,0,1,0,9,0,0,0,0,0,0,23,1,12,0,0,0,2,2,7,6,1,32,0,53,0,0,59,2,0,0,0,0,0,0,0,82,3,0,1,0,155,0,1,5,0,0,5,2,0,0,8,0,0,0,0,0
CV,1,0,1,0,0,0,0,4,0,0,0,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,1,1,0,0,0,0,5,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,1,1,2,0,0,1,3,0,0,0,0,1,1,2,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,78,0,23,68,4,0,0,0,0,12,1,17,0,0,0,0,0,15,0,0,0,0,1,0,2,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,75,0,0,0,0,100,0,0,0,0,2,0,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,1,0,2,0,0,24,0,0,0,0,0,0,0,0,18,1,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
MY,66,24,113,9,56,0,0,455,23,74,46,347,1690,103,86,22,7,325,6,3,166,11,0,179,69,207,644,6,1,10,50,0,363,0,9,1455,94,66,20,1278,6,885,19,541,878,0,5,160,116,37,10,0,2573,3,0,47,0,8,13,94,0,37,136,0,17,0,9,1826,5,103,11,1040,481,584,100,43,68,9,52,13,460,210,2026,0,0,729,0,783,160,3,96,109,215,40,121,0,90,20,65,0,0,773,20676,4,7455,323,263,1,48,0,44,0,245200,470,3144,2,0,0,0,1312,4,3,0,82,37,12,49,8,7,1844,238,17,472,11,150,4,431,3,14,1,49,0,2,353,70,8,10,0,0,10,164,4548,94,74,3,171,55,48,218,25,88,36,5,93,10549,15,3,8,16,2990,0,202,256,0,2571,397,241,1283,0,35,175,405,66,36,0,79,25,42,32,420,307,95,22,569,0,9,7,219,0,5,0,32,6,79,252,120,10347,116,0,11,432,36,250,722,19,289,103,4039,0,85,3663,336,18,0,3,6,0,105,54,1390,402,14,50,1,878,16,23,71,7,5,303,144,20,0,129,0,200,5,25,112
CO,2358,23,116,7,20,0,0,452,24,61,230,234,845,21,63,20,0,301,12,15,247,48,0,61,18,743,7,4,4,9,28,0,268,0,43,345,410,4520,667,443,13,787,20,191,948,0,8,583,67,46,13,0,303,3,0,18,6,52,12,44,0,12,42,0,61,0,14,2385,25,58,17,641,590,1391,8867,3838,32,11,16,75,765,908,1117,0,0,43174,0,430,100,2,19,73,230,33,178,0,39,13,70,0,0,318,47235,3,7407,1211,234,2,2259,0,35,21,489,351788,167,3,0,0,2,3673,1,4,0,169,3,15,71,2,8,1208,6670,22,115,20,35,1,68,6,9,1,1964,0,3,29,53,15,40,0,0,144,72,1170,0,51,4,52,4257,28,113,16,594,39,3,174,5449,110,10,5,711,7081,0,98,1175,2,1339,205,367,2922,0,14,70,447,47,6,0,48,38,20,99,502,190,68,23,10,0,1392,3,261,0,25,0,49,4,5,23255,2,1206,209,0,17,238,4,106,238,52,254,44,1486,0,77,1617,88,2555,0,13,2,0,5,58,30551,484,16,61,1,52786,17,10,1899,1,6,5428,152,5,0,152,0,49,5,14,88
SG,41,4,27,4,8,0,0,694,2,14,13,61,185,6,9,9,1,78,1,2,345,11,0,25,8,35,91,0,0,9,10,0,117,0,3,350,26,23,7,133,2,220,9,242,619,0,0,21,4,20,8,0,1043,0,0,7,0,2,2,13,0,4,106,0,1,0,0,441,4,53,2,278,143,203,43,21,69,10,7,5,169,86,1306,0,0,334,0,168,34,0,95,74,85,45,90,0,30,4,13,0,0,85,6482,1,7955,70,80,0,24,0,9,0,5909,135,15737,2,0,0,1,343,2,1,0,20,12,0,7,1,3,1020,116,3,30,6,20,2,34,0,5,0,3,0,2,43,35,1,5,0,0,3,150,2347,5,45,2,53,15,10,36,7,5,19,0,86,2751,2,0,3,3,604,0,28,66,1,1293,310,365,867,0,49,37,152,23,0,0,6,0,113,3,188,73,31,6,16,0,4,1,107,0,1,0,1,1,0,92,3,2970,9,0,1,111,35,55,131,18,79,20,6874,0,21,3481,30,12,0,2,0,0,7,41,412,95,4,18,1,250,6,7,28,0,3,150,49,3,0,46,0,30,2,0,10
GN,0,0,0,1,0,0,0,19,2,0,1,3,10,1,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,1,0,6,0,13,17,0,2,0,3,1,2,0,0,20,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,7,0,1,0,48,0,4,0,0,0,0,1,0,10,18,30,0,0,7,0,7,0,0,0,0,3,0,0,0,0,2,1,0,0,10,273,0,28,5,4,0,1,0,0,0,1,7,9,123,0,0,0,65,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,1,0,0,1,0,1,0,0,0,0,2,237,0,0,0,1,169,0,2,0,0,111,2,2,19,0,0,1,5,2,0,0,1,0,0,0,4,0,4,22,0,0,0,0,1,0,0,0,4,0,0,3,0,19,0,0,0,4,0,2,2,1,5,3,6,0,1,168,2,1,0,0,0,0,1,0,13,2,0,0,0,12,0,1,1,0,0,1,0,0,0,8,0,0,1,0,0
WF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI,0,0,1,3,0,0,0,442,0,0,3,3,4,1,23,0,0,1,0,5,2,8,0,2,0,0,0,0,0,0,0,0,3,0,7,2,2,0,0,7,1,29,1,0,3,0,0,1,2,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,33,0,6,0,1705,2,4,1,1,0,0,0,0,12,3,21,0,0,3,0,4,29,0,0,0,10,0,0,0,2,2,9,0,0,10,174,0,58,13,37,0,1,0,1,0,3,1,0,0,0,447,0,27,0,0,0,7,0,0,1,0,0,3,25,0,1,0,14,0,0,0,1,0,1,0,32,0,1,0,0,0,0,0,0,8,0,8,0,1,0,0,1,3,3,0,0,1,74,0,0,1,3,14,0,3,5,0,48,3,0,67,0,0,1,14,2,0,0,0,1,16,0,6,3,0,3,0,0,4,0,1,0,0,0,0,0,0,5,0,4,8,0,0,0,0,1,0,19,8,84,4,0,0,3,0,0,0,0,0,0,0,0,22,8,1,0,2,156,4,0,2,0,0,1,21,0,0,0,0,2,0,0,1
KM,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,2,29,0,4,0,0,1,0,0,0,0,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,2,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IT,334,34,202,20,21,0,0,758,30,77,144,356,2105,58,108,16,1,467,18,9,501,60,0,157,24,311,20,14,3,8,312,0,1190,0,43,1888,204,985,231,681,12,1325,72,893,1007,1,17,191,121,37,132,0,859,7,0,22,9,1,11,76,0,101,172,0,7,0,17,3676,30,154,272,2203,1532,1139,665,631,125,8,27,69,2667,406,1556,0,0,4109,0,960,128,2,71,131,272,57,125,0,180,36,106,0,0,747,35886,22,13625,2793,1117,2,294,0,61,37,1215,2760,327,36,0,12,1,165732,1,4,0,361,36,10,286,15,6,2565,1488,44,140,6,77,5,142,7,39,3,178,1,12,34,199,9,17,0,0,126,562,2410,1,50,6,90,265,42,110,21,109,89,1,273,9197,71,9,18,54,53783,0,161,510,0,3296,251,305,3604,0,25,196,749,130,13,0,42,67,72,15,811,550,103,36,27,0,168,5,1080,0,20,0,63,4,16,3179,4,3883,38,0,12,322,29,224,2352,94,477,118,5576,0,71,3564,206,246,0,5,1,0,13,257,8082,1175,98,212,3,12642,40,240,366,1,8,1106,364,7,0,362,0,72,50,18,55
WS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,65,0,27,1,0,0,0,0,0,0,3,8,5,0,0,0,0,0,18,0,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,9,0,0,0,0,7,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,13,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LS,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,3,0,0,0,0,0,0,2,0,1,0,0,2,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,11,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,153,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,29,0,0,0,0,4,0,4,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,27,1,16,4,3,0,0,263,2,8,16,14,206,3,5,2,0,49,2,2,39,9,0,13,4,22,2,1,0,0,9,0,51,0,33,349,15,30,9,89,0,118,5,41,81,0,0,16,5,1,0,0,55,0,0,1,2,0,2,6,0,6,3,0,1,0,3,331,1,7,5,937,142,74,76,14,4,0,10,5,171,35,165,0,0,236,0,37,15,0,9,11,27,5,12,0,243,2,4,0,0,32,5395,1,782,94,61,0,26,0,2,0,93,160,18,1,0,0,0,338,0,1,0,4161,7,1,11,1,1,137,54,3,7,3,1,0,3,0,6,0,16,0,3,3,7,0,0,0,0,6,52,131,0,3,0,13,16,1,10,2,2,3,0,36,496,16,0,1,1,2032,0,17,36,0,387,18,56,272,0,1,23,91,1,2,0,1,3,17,1,83,58,21,8,1,0,6,1,51,0,3,0,4,0,0,112,0,225,8,0,1,28,0,22,48,32,46,45,175,0,11,164,12,9,0,1,1,0,2,15,358,61,5,7,0,409,5,1,30,0,0,72,26,0,0,23,0,1,3,0,5
